DATE	ASS_ASSIGNMENT	prediction
2013-05-15 13:30:00.000	Manager	0.0
2013-05-15 13:30:00.000	Mécanicien	0.5
2013-05-15 13:30:00.000	Médical	14.5
2013-05-15 13:30:00.000	Nuit	0.0
2013-05-15 13:30:00.000	RENAULT	0.2
2013-05-15 13:30:00.000	RTC	2.5
2013-05-15 13:30:00.000	Regulation Medicale	0.8
2013-05-15 13:30:00.000	SAP	2.0
2013-05-15 13:30:00.000	Services	21.7
2013-05-15 13:30:00.000	Tech. Axa	97.3
2013-05-15 13:30:00.000	Tech. Inter	11.7
2013-05-15 13:30:00.000	Tech. Total	26.4
2013-05-15 13:30:00.000	Téléphonie	154.9
2013-05-15 14:00:00.000	CAT	88.8
2013-05-15 14:00:00.000	CMS	0.1
2013-05-15 14:00:00.000	Domicile	20.6
2013-05-15 14:00:00.000	Gestion	0.0
2013-05-15 14:00:00.000	Gestion - Accueil Telephonique	2.3
2013-05-15 14:00:00.000	Gestion Assurances	0.0
2013-05-15 14:00:00.000	Gestion Clients	0.2
2013-05-15 14:00:00.000	Gestion DZ	0.0
2013-05-15 14:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 14:00:00.000	Gestion Renault	0.0
2013-05-15 14:00:00.000	Japon	0.0
2013-05-15 14:00:00.000	Manager	0.0
2013-05-15 14:00:00.000	Mécanicien	0.3
2013-05-15 14:00:00.000	Médical	17.6
2013-05-15 14:00:00.000	Nuit	0.0
2013-05-15 14:00:00.000	RENAULT	1.6
2013-05-15 14:00:00.000	RTC	6.3
2013-05-15 14:00:00.000	Regulation Medicale	1.1
2013-05-15 14:00:00.000	SAP	1.8
2013-05-15 14:00:00.000	Services	27.7
2013-05-15 14:00:00.000	Tech. Axa	158.1
2013-05-15 14:00:00.000	Tech. Inter	17.4
2013-05-15 14:00:00.000	Tech. Total	29.5
2013-05-15 14:00:00.000	Téléphonie	179.4
2013-05-15 14:30:00.000	CAT	109.9
2013-05-15 14:30:00.000	CMS	0.1
2013-05-15 14:30:00.000	Domicile	29.2
2013-05-15 14:30:00.000	Gestion	0.0
2013-05-15 14:30:00.000	Gestion - Accueil Telephonique	1.7
2013-05-15 14:30:00.000	Gestion Assurances	0.0
2013-05-15 14:30:00.000	Gestion Clients	0.3
2013-05-15 14:30:00.000	Gestion DZ	0.0
2013-05-15 14:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 14:30:00.000	Gestion Renault	0.0
2013-05-15 14:30:00.000	Japon	0.0
2013-05-15 14:30:00.000	Manager	0.0
2013-05-15 14:30:00.000	Mécanicien	2.5
2013-05-15 14:30:00.000	Médical	17.9
2013-05-15 14:30:00.000	Nuit	0.0
2013-05-15 14:30:00.000	RENAULT	1.7
2013-05-15 14:30:00.000	RTC	8.6
2013-05-15 14:30:00.000	Regulation Medicale	0.7
2013-05-15 14:30:00.000	SAP	1.6
2013-05-15 14:30:00.000	Services	26.1
2013-05-15 14:30:00.000	Tech. Axa	203.6
2013-05-15 14:30:00.000	Tech. Inter	21.1
2013-05-15 14:30:00.000	Tech. Total	36.8
2013-05-15 14:30:00.000	Téléphonie	190.8
2013-05-15 15:00:00.000	CAT	107.0
2013-05-15 15:00:00.000	CMS	0.1
2013-05-15 15:00:00.000	Domicile	28.4
2013-05-15 15:00:00.000	Gestion	0.0
2013-05-15 15:00:00.000	Gestion - Accueil Telephonique	1.5
2013-05-15 15:00:00.000	Gestion Assurances	0.0
2013-05-15 15:00:00.000	Gestion Clients	0.4
2013-05-15 15:00:00.000	Gestion DZ	0.0
2013-05-15 15:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 15:00:00.000	Gestion Renault	0.0
2013-05-15 15:00:00.000	Japon	0.0
2013-05-15 15:00:00.000	Manager	0.0
2013-05-15 15:00:00.000	Mécanicien	2.6
2013-05-15 15:00:00.000	Médical	19.8
2013-05-15 15:00:00.000	Nuit	0.2
2013-05-15 15:00:00.000	RENAULT	1.3
2013-05-15 15:00:00.000	RTC	9.8
2013-05-15 15:00:00.000	Regulation Medicale	0.9
2013-05-15 15:00:00.000	SAP	0.8
2013-05-15 15:00:00.000	Services	25.7
2013-05-15 15:00:00.000	Tech. Axa	199.8
2013-05-15 15:00:00.000	Tech. Inter	20.1
2013-05-15 15:00:00.000	Tech. Total	34.8
2013-05-15 15:00:00.000	Téléphonie	216.6
2013-05-15 15:30:00.000	CAT	111.7
2013-05-15 15:30:00.000	CMS	0.0
2013-05-15 15:30:00.000	Domicile	29.0
2013-05-15 15:30:00.000	Gestion	0.0
2013-05-15 15:30:00.000	Gestion - Accueil Telephonique	1.5
2013-05-15 15:30:00.000	Gestion Assurances	0.0
2013-05-15 15:30:00.000	Gestion Clients	0.4
2013-05-15 15:30:00.000	Gestion DZ	0.1
2013-05-15 15:30:00.000	Gestion Relation Clienteles	0.1
2013-05-15 15:30:00.000	Gestion Renault	0.0
2013-05-15 15:30:00.000	Japon	0.1
2013-05-15 15:30:00.000	Manager	0.0
2013-05-15 15:30:00.000	Mécanicien	2.6
2013-05-15 15:30:00.000	Médical	21.2
2013-05-15 15:30:00.000	Nuit	0.0
2013-05-15 15:30:00.000	RENAULT	2.1
2013-05-15 15:30:00.000	RTC	8.3
2013-05-15 15:30:00.000	Regulation Medicale	1.1
2013-05-15 15:30:00.000	SAP	1.6
2013-05-15 15:30:00.000	Services	28.4
2013-05-15 15:30:00.000	Tech. Axa	202.6
2013-05-15 15:30:00.000	Tech. Inter	19.5
2013-05-15 15:30:00.000	Tech. Total	35.4
2013-05-15 15:30:00.000	Téléphonie	217.3
2013-05-15 16:00:00.000	CAT	105.4
2013-05-15 16:00:00.000	CMS	0.0
2013-05-15 16:00:00.000	Domicile	26.1
2013-05-15 16:00:00.000	Gestion	0.0
2013-05-15 16:00:00.000	Gestion - Accueil Telephonique	1.5
2013-05-15 16:00:00.000	Gestion Assurances	0.0
2013-05-15 16:00:00.000	Gestion Clients	0.1
2013-05-15 16:00:00.000	Gestion DZ	0.0
2013-05-15 16:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 16:00:00.000	Gestion Renault	0.0
2013-05-15 16:00:00.000	Japon	0.1
2013-05-15 16:00:00.000	Manager	0.0
2013-05-15 16:00:00.000	Mécanicien	1.7
2013-05-15 16:00:00.000	Médical	19.7
2013-05-15 16:00:00.000	Nuit	0.0
2013-05-15 16:00:00.000	RENAULT	1.5
2013-05-15 16:00:00.000	RTC	7.3
2013-05-15 16:00:00.000	Regulation Medicale	0.7
2013-05-15 16:00:00.000	SAP	0.2
2013-05-15 16:00:00.000	Services	26.5
2013-05-15 16:00:00.000	Tech. Axa	198.8
2013-05-15 16:00:00.000	Tech. Inter	20.2
2013-05-15 16:00:00.000	Tech. Total	38.7
2013-05-15 16:00:00.000	Téléphonie	213.5
2013-05-15 16:30:00.000	CAT	108.3
2013-05-15 16:30:00.000	CMS	0.0
2013-05-15 16:30:00.000	Domicile	24.7
2013-05-15 16:30:00.000	Gestion	0.0
2013-05-15 16:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 16:30:00.000	Gestion Assurances	0.0
2013-05-15 16:30:00.000	Gestion Clients	0.1
2013-05-15 16:30:00.000	Gestion DZ	0.1
2013-05-15 16:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 16:30:00.000	Gestion Renault	0.0
2013-05-15 16:30:00.000	Japon	0.3
2013-05-15 16:30:00.000	Manager	0.0
2013-05-15 16:30:00.000	Mécanicien	1.2
2013-05-15 16:30:00.000	Médical	15.6
2013-05-15 16:30:00.000	Nuit	0.0
2013-05-15 16:30:00.000	RENAULT	1.2
2013-05-15 16:30:00.000	RTC	5.8
2013-05-15 16:30:00.000	Regulation Medicale	0.9
2013-05-15 16:30:00.000	SAP	0.4
2013-05-15 16:30:00.000	Services	29.0
2013-05-15 16:30:00.000	Tech. Axa	167.9
2013-05-15 16:30:00.000	Tech. Inter	21.9
2013-05-15 16:30:00.000	Tech. Total	35.5
2013-05-15 16:30:00.000	Téléphonie	217.1
2013-05-15 17:00:00.000	CAT	91.4
2013-05-15 17:00:00.000	CMS	0.0
2013-05-15 17:00:00.000	Domicile	24.8
2013-05-15 17:00:00.000	Gestion	0.0
2013-05-15 17:00:00.000	Gestion - Accueil Telephonique	0.1
2013-05-15 17:00:00.000	Gestion Assurances	0.0
2013-05-15 17:00:00.000	Gestion Clients	0.1
2013-05-15 17:00:00.000	Gestion DZ	0.0
2013-05-15 17:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 17:00:00.000	Gestion Renault	0.0
2013-05-15 17:00:00.000	Japon	0.2
2013-05-15 17:00:00.000	Manager	0.0
2013-05-15 17:00:00.000	Mécanicien	0.3
2013-05-15 17:00:00.000	Médical	15.4
2013-05-15 17:00:00.000	Nuit	0.0
2013-05-15 17:00:00.000	RENAULT	1.2
2013-05-15 17:00:00.000	RTC	6.6
2013-05-15 17:00:00.000	Regulation Medicale	0.9
2013-05-15 17:00:00.000	SAP	0.1
2013-05-15 17:00:00.000	Services	24.3
2013-05-15 17:00:00.000	Tech. Axa	164.6
2013-05-15 17:00:00.000	Tech. Inter	21.2
2013-05-15 17:00:00.000	Tech. Total	31.4
2013-05-15 17:00:00.000	Téléphonie	186.3
2013-05-15 17:30:00.000	CAT	93.9
2013-05-15 17:30:00.000	CMS	0.0
2013-05-15 17:30:00.000	Domicile	16.2
2013-05-15 17:30:00.000	Gestion	0.0
2013-05-15 17:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 17:30:00.000	Gestion Assurances	0.0
2013-05-15 17:30:00.000	Gestion Clients	0.3
2013-05-15 17:30:00.000	Gestion DZ	0.0
2013-05-15 17:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 17:30:00.000	Gestion Renault	0.0
2013-05-15 17:30:00.000	Japon	0.1
2013-05-15 17:30:00.000	Manager	0.1
2013-05-15 17:30:00.000	Mécanicien	0.6
2013-05-15 17:30:00.000	Médical	14.1
2013-05-15 17:30:00.000	Nuit	0.0
2013-05-15 17:30:00.000	RENAULT	1.1
2013-05-15 17:30:00.000	RTC	4.1
2013-05-15 17:30:00.000	Regulation Medicale	1.1
2013-05-15 17:30:00.000	SAP	0.2
2013-05-15 17:30:00.000	Services	24.7
2013-05-15 17:30:00.000	Tech. Axa	164.4
2013-05-15 17:30:00.000	Tech. Inter	15.4
2013-05-15 17:30:00.000	Tech. Total	32.0
2013-05-15 17:30:00.000	Téléphonie	176.5
2013-05-15 18:00:00.000	CAT	63.0
2013-05-15 18:00:00.000	CMS	0.0
2013-05-15 18:00:00.000	Domicile	8.4
2013-05-15 18:00:00.000	Gestion	0.0
2013-05-15 18:00:00.000	Gestion - Accueil Telephonique	0.3
2013-05-15 18:00:00.000	Gestion Assurances	0.0
2013-05-15 18:00:00.000	Gestion Clients	0.4
2013-05-15 18:00:00.000	Gestion DZ	0.0
2013-05-15 18:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 18:00:00.000	Gestion Renault	0.0
2013-05-15 18:00:00.000	Japon	0.0
2013-05-15 18:00:00.000	Manager	0.0
2013-05-15 18:00:00.000	Médical	14.2
2013-05-15 18:00:00.000	Nuit	0.0
2013-05-15 18:00:00.000	RENAULT	1.0
2013-05-15 18:00:00.000	RTC	0.7
2013-05-15 18:00:00.000	Regulation Medicale	1.1
2013-05-15 18:00:00.000	SAP	0.0
2013-05-15 18:00:00.000	Services	17.0
2013-05-15 18:00:00.000	Tech. Axa	129.0
2013-05-15 18:00:00.000	Tech. Inter	14.6
2013-05-15 18:00:00.000	Tech. Total	25.7
2013-05-15 18:00:00.000	Téléphonie	141.7
2013-05-15 18:30:00.000	CAT	54.8
2013-05-15 18:30:00.000	CMS	0.0
2013-05-15 18:30:00.000	Domicile	9.1
2013-05-15 18:30:00.000	Gestion	0.0
2013-05-15 18:30:00.000	Gestion - Accueil Telephonique	0.1
2013-05-15 18:30:00.000	Gestion Assurances	0.0
2013-05-15 18:30:00.000	Gestion Clients	0.0
2013-05-15 18:30:00.000	Gestion DZ	0.0
2013-05-15 18:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 18:30:00.000	Gestion Renault	0.0
2013-05-15 18:30:00.000	Japon	0.0
2013-05-15 18:30:00.000	Manager	0.0
2013-05-15 18:30:00.000	Médical	8.6
2013-05-15 18:30:00.000	Nuit	0.0
2013-05-15 18:30:00.000	RENAULT	1.4
2013-05-15 18:30:00.000	RTC	0.0
2013-05-15 18:30:00.000	Regulation Medicale	0.8
2013-05-15 18:30:00.000	SAP	0.0
2013-05-15 18:30:00.000	Services	14.2
2013-05-15 18:30:00.000	Tech. Axa	103.4
2013-05-15 18:30:00.000	Tech. Inter	8.5
2013-05-15 18:30:00.000	Tech. Total	23.3
2013-05-15 18:30:00.000	Téléphonie	106.6
2013-05-15 19:00:00.000	CAT	9.5
2013-05-15 19:00:00.000	CMS	0.0
2013-05-15 19:00:00.000	Domicile	2.9
2013-05-15 19:00:00.000	Gestion	0.0
2013-05-15 19:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 19:00:00.000	Gestion Assurances	0.0
2013-05-15 19:00:00.000	Gestion Clients	0.0
2013-05-15 19:00:00.000	Gestion DZ	0.0
2013-05-15 19:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 19:00:00.000	Gestion Renault	0.0
2013-05-15 19:00:00.000	Japon	0.0
2013-05-15 19:00:00.000	Manager	0.0
2013-05-15 19:00:00.000	Médical	8.9
2013-05-15 19:00:00.000	Nuit	0.0
2013-05-15 19:00:00.000	RENAULT	0.5
2013-05-15 19:00:00.000	RTC	0.0
2013-05-15 19:00:00.000	Regulation Medicale	0.8
2013-05-15 19:00:00.000	SAP	0.0
2013-05-15 19:00:00.000	Services	14.3
2013-05-15 19:00:00.000	Tech. Axa	103.5
2013-05-15 19:00:00.000	Tech. Inter	8.2
2013-05-15 19:00:00.000	Tech. Total	16.2
2013-05-15 19:00:00.000	Téléphonie	81.3
2013-05-15 19:30:00.000	CMS	0.0
2013-05-15 19:30:00.000	Domicile	1.4
2013-05-15 19:30:00.000	Gestion	0.0
2013-05-15 19:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 19:30:00.000	Gestion Assurances	0.0
2013-05-15 19:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 19:30:00.000	Gestion Renault	0.0
2013-05-15 19:30:00.000	Japon	0.0
2013-05-15 19:30:00.000	Manager	0.0
2013-05-15 19:30:00.000	Médical	7.5
2013-05-15 19:30:00.000	Nuit	0.0
2013-05-15 19:30:00.000	RENAULT	0.6
2013-05-15 19:30:00.000	RTC	0.0
2013-05-15 19:30:00.000	Regulation Medicale	0.6
2013-05-15 19:30:00.000	SAP	0.0
2013-05-15 19:30:00.000	Services	9.4
2013-05-15 19:30:00.000	Tech. Axa	81.8
2013-05-15 19:30:00.000	Tech. Inter	6.8
2013-05-15 19:30:00.000	Tech. Total	16.4
2013-05-15 19:30:00.000	Téléphonie	56.3
2013-05-15 20:00:00.000	CAT	1.0
2013-05-15 20:00:00.000	CMS	0.0
2013-05-15 20:00:00.000	Domicile	1.4
2013-05-15 20:00:00.000	Gestion	0.0
2013-05-15 20:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 20:00:00.000	Gestion Assurances	0.0
2013-05-15 20:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 20:00:00.000	Gestion Renault	0.0
2013-05-15 20:00:00.000	Japon	0.0
2013-05-15 20:00:00.000	Manager	0.0
2013-05-15 20:00:00.000	Médical	7.8
2013-05-15 20:00:00.000	Nuit	0.0
2013-05-15 20:00:00.000	RENAULT	0.3
2013-05-15 20:00:00.000	RTC	0.0
2013-05-15 20:00:00.000	Regulation Medicale	0.6
2013-05-15 20:00:00.000	SAP	0.0
2013-05-15 20:00:00.000	Services	6.3
2013-05-15 20:00:00.000	Tech. Axa	61.4
2013-05-15 20:00:00.000	Tech. Inter	5.9
2013-05-15 20:00:00.000	Tech. Total	12.1
2013-05-15 20:00:00.000	Téléphonie	49.2
2013-05-15 20:30:00.000	CMS	0.0
2013-05-15 20:30:00.000	Domicile	0.3
2013-05-15 20:30:00.000	Gestion	0.0
2013-05-15 20:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 20:30:00.000	Gestion Assurances	0.0
2013-05-15 20:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 20:30:00.000	Gestion Renault	0.0
2013-05-15 20:30:00.000	Japon	0.0
2013-05-15 20:30:00.000	Manager	0.0
2013-05-15 20:30:00.000	Médical	5.3
2013-05-15 20:30:00.000	Nuit	0.0
2013-05-15 20:30:00.000	RENAULT	0.0
2013-05-15 20:30:00.000	RTC	0.0
2013-05-15 20:30:00.000	Regulation Medicale	0.2
2013-05-15 20:30:00.000	SAP	0.0
2013-05-15 20:30:00.000	Services	3.8
2013-05-15 20:30:00.000	Tech. Axa	47.1
2013-05-15 20:30:00.000	Tech. Inter	6.9
2013-05-15 20:30:00.000	Tech. Total	9.0
2013-05-15 20:30:00.000	Téléphonie	39.0
2013-05-15 21:00:00.000	CMS	0.0
2013-05-15 21:00:00.000	Domicile	0.9
2013-05-15 21:00:00.000	Gestion	0.0
2013-05-15 21:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 21:00:00.000	Gestion Assurances	0.0
2013-05-15 21:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 21:00:00.000	Gestion Renault	0.0
2013-05-15 21:00:00.000	Japon	0.0
2013-05-15 21:00:00.000	Manager	0.0
2013-05-15 21:00:00.000	Médical	4.6
2013-05-15 21:00:00.000	Nuit	0.0
2013-05-15 21:00:00.000	RENAULT	0.0
2013-05-15 21:00:00.000	RTC	0.0
2013-05-15 21:00:00.000	Regulation Medicale	0.4
2013-05-15 21:00:00.000	SAP	0.0
2013-05-15 21:00:00.000	Services	3.1
2013-05-15 21:00:00.000	Tech. Axa	38.5
2013-05-15 21:00:00.000	Tech. Inter	5.3
2013-05-15 21:00:00.000	Tech. Total	9.1
2013-05-15 21:00:00.000	Téléphonie	30.7
2013-05-15 21:30:00.000	CMS	0.0
2013-05-15 21:30:00.000	Domicile	0.7
2013-05-15 21:30:00.000	Gestion	0.0
2013-05-15 21:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 21:30:00.000	Gestion Assurances	0.0
2013-05-15 21:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 21:30:00.000	Gestion Renault	0.0
2013-05-15 21:30:00.000	Japon	0.0
2013-05-15 21:30:00.000	Manager	0.0
2013-05-15 21:30:00.000	Médical	2.6
2013-05-15 21:30:00.000	Nuit	0.0
2013-05-15 21:30:00.000	RENAULT	0.1
2013-05-15 21:30:00.000	RTC	0.0
2013-05-15 21:30:00.000	Regulation Medicale	0.5
2013-05-15 21:30:00.000	SAP	0.0
2013-05-15 21:30:00.000	Services	2.7
2013-05-15 21:30:00.000	Tech. Axa	29.5
2013-05-15 21:30:00.000	Tech. Inter	2.4
2013-05-15 21:30:00.000	Tech. Total	4.9
2013-05-15 21:30:00.000	Téléphonie	22.9
2013-05-15 22:00:00.000	CMS	0.0
2013-05-15 22:00:00.000	Domicile	0.2
2013-05-15 22:00:00.000	Gestion	0.0
2013-05-15 22:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 22:00:00.000	Gestion Assurances	0.0
2013-05-15 22:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 22:00:00.000	Gestion Renault	0.0
2013-05-15 22:00:00.000	Japon	0.0
2013-05-15 22:00:00.000	Manager	0.0
2013-05-15 22:00:00.000	Médical	4.4
2013-05-15 22:00:00.000	Nuit	0.0
2013-05-15 22:00:00.000	RENAULT	3.4
2013-05-15 22:00:00.000	RTC	0.0
2013-05-15 22:00:00.000	Regulation Medicale	0.4
2013-05-15 22:00:00.000	SAP	0.0
2013-05-15 22:00:00.000	Services	2.6
2013-05-15 22:00:00.000	Tech. Axa	22.2
2013-05-15 22:00:00.000	Tech. Inter	3.2
2013-05-15 22:00:00.000	Tech. Total	3.7
2013-05-15 22:00:00.000	Téléphonie	22.9
2013-05-15 22:30:00.000	CMS	0.0
2013-05-15 22:30:00.000	Domicile	0.2
2013-05-15 22:30:00.000	Gestion	0.0
2013-05-15 22:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 22:30:00.000	Gestion Assurances	0.0
2013-05-15 22:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 22:30:00.000	Gestion Renault	0.0
2013-05-15 22:30:00.000	Japon	0.0
2013-05-15 22:30:00.000	Manager	0.0
2013-05-15 22:30:00.000	Médical	2.9
2013-05-15 22:30:00.000	Nuit	0.0
2013-05-15 22:30:00.000	RENAULT	3.0
2013-05-15 22:30:00.000	RTC	0.0
2013-05-15 22:30:00.000	Regulation Medicale	0.6
2013-05-15 22:30:00.000	SAP	0.0
2013-05-15 22:30:00.000	Services	3.2
2013-05-15 22:30:00.000	Tech. Axa	14.4
2013-05-15 22:30:00.000	Tech. Inter	2.6
2013-05-15 22:30:00.000	Tech. Total	4.7
2013-05-15 22:30:00.000	Téléphonie	16.3
2013-05-15 23:00:00.000	CMS	0.0
2013-05-15 23:00:00.000	Domicile	0.0
2013-05-15 23:00:00.000	Gestion	0.0
2013-05-15 23:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 23:00:00.000	Gestion Assurances	0.0
2013-05-15 23:00:00.000	Gestion Relation Clienteles	0.0
2013-05-15 23:00:00.000	Gestion Renault	0.0
2013-05-15 23:00:00.000	Japon	0.0
2013-05-15 23:00:00.000	Manager	0.0
2013-05-15 23:00:00.000	Médical	3.2
2013-05-15 23:00:00.000	Nuit	0.5
2013-05-15 23:00:00.000	RENAULT	2.5
2013-05-15 23:00:00.000	RTC	0.0
2013-05-15 23:00:00.000	SAP	0.0
2013-05-15 23:00:00.000	Services	0.6
2013-05-15 23:00:00.000	Tech. Axa	11.5
2013-05-15 23:00:00.000	Tech. Inter	1.5
2013-05-15 23:00:00.000	Tech. Total	1.3
2013-05-15 23:00:00.000	Téléphonie	14.2
2013-05-15 23:30:00.000	CMS	0.0
2013-05-15 23:30:00.000	Domicile	0.0
2013-05-15 23:30:00.000	Gestion	0.0
2013-05-15 23:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-15 23:30:00.000	Gestion Assurances	0.0
2013-05-15 23:30:00.000	Gestion Relation Clienteles	0.0
2013-05-15 23:30:00.000	Gestion Renault	0.0
2013-05-15 23:30:00.000	Japon	0.0
2013-05-15 23:30:00.000	Manager	0.0
2013-05-15 23:30:00.000	Médical	1.8
2013-05-15 23:30:00.000	Nuit	0.5
2013-05-15 23:30:00.000	RENAULT	1.2
2013-05-15 23:30:00.000	RTC	0.3
2013-05-15 23:30:00.000	Regulation Medicale	0.1
2013-05-15 23:30:00.000	SAP	0.0
2013-05-15 23:30:00.000	Services	0.4
2013-05-15 23:30:00.000	Tech. Axa	9.6
2013-05-15 23:30:00.000	Tech. Inter	1.7
2013-05-15 23:30:00.000	Tech. Total	1.4
2013-05-15 23:30:00.000	Téléphonie	12.6
2013-05-16 00:00:00.000	CMS	0.0
2013-05-16 00:00:00.000	Domicile	0.1
2013-05-16 00:00:00.000	Gestion	0.0
2013-05-16 00:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-16 00:00:00.000	Gestion Assurances	0.0
2013-05-16 00:00:00.000	Gestion Relation Clienteles	0.0
2013-05-16 00:00:00.000	Gestion Renault	0.0
2013-05-16 00:00:00.000	Japon	0.0
2013-05-16 00:00:00.000	Manager	0.0
2013-05-16 00:00:00.000	Médical	1.5
2013-05-16 00:00:00.000	Nuit	0.5
2013-05-16 00:00:00.000	RENAULT	1.4
2013-05-16 00:00:00.000	RTC	0.0
2013-05-16 00:00:00.000	Regulation Medicale	0.5
2013-05-16 00:00:00.000	SAP	0.0
2013-05-16 00:00:00.000	Services	0.4
2013-05-16 00:00:00.000	Tech. Axa	8.2
2013-05-16 00:00:00.000	Tech. Inter	1.6
2013-05-16 00:00:00.000	Tech. Total	1.4
2013-05-16 00:00:00.000	Téléphonie	7.6
2013-05-16 00:30:00.000	CMS	0.0
2013-05-16 00:30:00.000	Domicile	0.0
2013-05-16 00:30:00.000	Gestion	0.0
2013-05-16 00:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-16 00:30:00.000	Gestion Assurances	0.0
2013-05-16 00:30:00.000	Gestion Relation Clienteles	0.0
2013-05-16 00:30:00.000	Gestion Renault	0.0
2013-05-16 00:30:00.000	Japon	0.0
2013-05-16 00:30:00.000	Manager	0.0
2013-05-16 00:30:00.000	Médical	1.4
2013-05-16 00:30:00.000	Nuit	0.2
2013-05-16 00:30:00.000	RENAULT	1.2
2013-05-16 00:30:00.000	RTC	0.0
2013-05-16 00:30:00.000	SAP	0.0
2013-05-16 00:30:00.000	Services	0.4
2013-05-16 00:30:00.000	Tech. Axa	7.4
2013-05-16 00:30:00.000	Tech. Inter	0.7
2013-05-16 00:30:00.000	Tech. Total	1.8
2013-05-16 00:30:00.000	Téléphonie	7.8
2013-05-16 01:00:00.000	CMS	0.0
2013-05-16 01:00:00.000	Domicile	0.0
2013-05-16 01:00:00.000	Gestion	0.0
2013-05-16 01:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-16 01:00:00.000	Gestion Assurances	0.0
2013-05-16 01:00:00.000	Gestion Relation Clienteles	0.0
2013-05-16 01:00:00.000	Gestion Renault	0.0
2013-05-16 01:00:00.000	Japon	0.0
2013-05-16 01:00:00.000	Manager	0.0
2013-05-16 01:00:00.000	Médical	1.6
2013-05-16 01:00:00.000	Nuit	0.2
2013-05-16 01:00:00.000	RENAULT	2.3
2013-05-16 01:00:00.000	RTC	0.0
2013-05-16 01:00:00.000	SAP	0.0
2013-05-16 01:00:00.000	Services	0.5
2013-05-16 01:00:00.000	Tech. Axa	4.8
2013-05-16 01:00:00.000	Tech. Inter	0.1
2013-05-16 01:00:00.000	Tech. Total	2.2
2013-05-16 01:00:00.000	Téléphonie	3.3
2013-05-16 01:30:00.000	CMS	0.0
2013-05-16 01:30:00.000	Domicile	0.1
2013-05-16 01:30:00.000	Gestion	0.0
2013-05-16 01:30:00.000	Gestion - Accueil Telephonique	0.0
2013-05-16 01:30:00.000	Gestion Assurances	0.0
2013-05-16 01:30:00.000	Gestion Relation Clienteles	0.0
2013-05-16 01:30:00.000	Gestion Renault	0.0
2013-05-16 01:30:00.000	Japon	0.0
2013-05-16 01:30:00.000	Manager	0.0
2013-05-16 01:30:00.000	Médical	1.6
2013-05-16 01:30:00.000	Nuit	0.2
2013-05-16 01:30:00.000	RENAULT	1.6
2013-05-16 01:30:00.000	RTC	0.0
2013-05-16 01:30:00.000	SAP	0.0
2013-05-16 01:30:00.000	Services	0.2
2013-05-16 01:30:00.000	Tech. Axa	6.9
2013-05-16 01:30:00.000	Tech. Inter	0.2
2013-05-16 01:30:00.000	Tech. Total	2.1
2013-05-16 01:30:00.000	Téléphonie	3.0
2013-05-16 02:00:00.000	CMS	0.0
2013-05-16 02:00:00.000	Domicile	0.0
2013-05-16 02:00:00.000	Gestion	0.0
2013-05-16 02:00:00.000	Gestion - Accueil Telephonique	0.0
2013-05-16 02:00:00.000	Gestion Assurances	0.0
2013-05-16 02:00:00.000	Gestion Relation Clienteles	0.0
2013-05-16 02:00:00.000	Gestion Renault	0.0
2013-05-16 02:00:00.000	Japon	0.0
2013-05-16 02:00:00.000	Manager	0.0
2013-05-16 02:00:00.000	Médical	0.8
2013-05-16 02:00:00.000	Nuit	0.1
2013-05-16 02:00:00.000	RENAULT	1.0
2013-05-16 02:00:00.000	RTC	0.0
2013-05-16 02:00:00.000	SAP	0.0
2013-05-16 02:00:00.000	Services	0.6
